dataset,estimator,shift_type,cost_type,n_samples,method,parameter,validity (before),validity (after),cost,plausibility,sparsity,time,time per samples
Bail,XGBoost,delete,tlps,1192,BetaRobust,0.85,1.0,0.7894295302013423,1.454761734816508,0.4941182885926919,1.563758389261745,159.39359283447266,0.13371945707589988
Bail,XGBoost,delete,tlps,1192,BetaRobust,0.9,1.0,0.8070469798657718,1.485062373284216,0.49418134236963124,1.5864093959731544,159.39359283447266,0.13371945707589988
Bail,XGBoost,delete,tlps,1192,DiRARTE-W,1.5,1.0,0.8800335570469798,1.7209471419094557,0.5001324713084537,1.7776845637583891,74.0309329032898,0.06210648733497466
Bail,XGBoost,delete,tlps,1192,DiRARTE-W,2.0,1.0,0.9253355704697986,2.0204677832387508,0.5019236573739847,1.8859060402684564,74.0309329032898,0.06210648733497466
Bail,XGBoost,delete,tlps,1192,DiRARTE-W,2.5,1.0,0.9421140939597316,2.366555448791858,0.5042455761833909,1.9958053691275168,74.0309329032898,0.06210648733497466
Bail,XGBoost,delete,tlps,1192,DiRARTE-W,3.0,1.0,0.9672818791946308,2.7654658695803676,0.5067094870093514,2.1241610738255035,74.0309329032898,0.06210648733497466
Bail,XGBoost,delete,tlps,1192,DiRARTE-W,3.5,1.0,0.9823825503355704,3.2285013692720086,0.5095768749042089,2.2365771812080535,74.0309329032898,0.06210648733497466
Bail,XGBoost,delete,tlps,1192,DiRARTE-X,0.02,1.0,0.8657718120805369,1.6761475385983373,0.49822693679004965,1.7273489932885904,95.66933703422546,0.0802595109347529
Bail,XGBoost,delete,tlps,1192,DiRARTE-X,0.04,1.0,0.9354026845637584,2.1021045282919997,0.5006839368893665,1.9203020134228188,95.66933703422546,0.0802595109347529
Bail,XGBoost,delete,tlps,1192,DiRARTE-X,0.06,1.0,0.959731543624161,2.512689423750991,0.5026753077538785,2.0687919463087248,95.66933703422546,0.0802595109347529
Bail,XGBoost,delete,tlps,1192,DiRARTE-X,0.08,1.0,0.9781879194630873,2.8910056641863573,0.5045326773368313,2.164429530201342,95.66933703422546,0.0802595109347529
Bail,XGBoost,delete,tlps,1192,DiRARTE-X,0.1,1.0,0.9907718120805369,3.29925392645083,0.5059670461012058,2.303691275167785,95.66933703422546,0.0802595109347529
Bail,XGBoost,delete,tlps,1236,Baseline,0.0,1.0,0.5453074433656958,0.8800883307395452,0.49174090239377455,1.3681229773462782,69.71691012382507,0.05640526709047336
Bail,XGBoost,delete,tlps,1236,RobX,0.5,0.9733009708737864,0.7993527508090615,20.930751237526376,0.49952511399201127,5.0515378221113885,329.7736942768097,0.26680719601683633
Bail,XGBoost,delete,tlps,1236,RobX,0.55,0.9635922330097088,0.843042071197411,25.59539280726143,0.503065844423651,5.4038623005877415,329.7736942768097,0.26680719601683633
Bail,XGBoost,delete,tlps,1236,RobX,0.6,0.9619741100323624,0.8794498381877023,30.4319366348015,0.5063629988818882,5.729184188393608,329.7736942768097,0.26680719601683633
Bail,XGBoost,delete,tlps,1236,RobX,0.65,0.9676375404530745,0.9215210355987055,34.48236695041507,0.5099793462226591,5.919732441471572,329.7736942768097,0.26680719601683633
Bail,XGBoost,delete,tlps,1236,RobX,0.7,0.9490291262135923,0.912621359223301,39.56908656672382,0.5144922811851697,6.085251491901108,329.7736942768097,0.26680719601683633
Bail,XGBoost,delete,tlps,1236,BetaRobust,0.7,1.0,0.7799352750809061,1.2268443452251925,0.4991736348834721,1.5307443365695792,154.52968883514404,0.1250240200931586
Bail,XGBoost,delete,tlps,1236,BetaRobust,0.75,1.0,0.7896440129449838,1.2501139286551244,0.4990696808244856,1.546116504854369,154.52968883514404,0.1250240200931586
Bail,XGBoost,delete,tlps,1236,BetaRobust,0.8,1.0,0.8066343042071198,1.2687216841723652,0.4991821004393886,1.5622977346278317,154.52968883514404,0.1250240200931586
Bail,XGBoost,delete,tlps,1236,BetaRobust,0.85,1.0,0.8090614886731392,1.2907436075405843,0.4992686132157933,1.5784789644012944,154.52968883514404,0.1250240200931586
Bail,XGBoost,delete,tlps,1236,BetaRobust,0.9,1.0,0.8260517799352751,1.3159645191320148,0.4991501635906249,1.5841423948220064,154.52968883514404,0.1250240200931586
Bail,XGBoost,delete,tlps,1236,DiRARTE-W,1.5,1.0,0.8972491909385113,1.645536619067809,0.49806612320811133,1.756472491909385,74.00046682357788,0.059870927850791164
Bail,XGBoost,delete,tlps,1236,DiRARTE-W,2.0,1.0,0.9425566343042071,1.964968859739216,0.49983236536262066,1.8867313915857606,74.00046682357788,0.059870927850791164
Bail,XGBoost,delete,tlps,1236,DiRARTE-W,2.5,1.0,0.9700647249190939,2.3068794902380994,0.5012746835334991,2.010517799352751,74.00046682357788,0.059870927850791164
Bail,XGBoost,delete,tlps,1236,DiRARTE-W,3.0,1.0,0.9894822006472492,2.6961128852226075,0.5027394142857166,2.1262135922330097,74.00046682357788,0.059870927850791164
Bail,XGBoost,delete,tlps,1236,DiRARTE-W,3.5,1.0,0.9967637540453075,3.0937953654979404,0.5041856582293851,2.2419093851132685,74.00046682357788,0.059870927850791164
Bail,XGBoost,delete,tlps,1236,DiRARTE-X,0.02,1.0,0.8883495145631068,1.6229572001563455,0.4978220172084908,1.7233009708737863,95.36795496940613,0.07715853961926063
Bail,XGBoost,delete,tlps,1236,DiRARTE-X,0.04,1.0,0.9352750809061489,2.083154260180201,0.4993500619470524,1.8907766990291262,95.36795496940613,0.07715853961926063
Bail,XGBoost,delete,tlps,1236,DiRARTE-X,0.06,1.0,0.959546925566343,2.455542947587415,0.500347181166032,2.030744336569579,95.36795496940613,0.07715853961926063
Bail,XGBoost,delete,tlps,1236,DiRARTE-X,0.08,1.0,0.988673139158576,2.849274391420287,0.502416954030079,2.194983818770227,95.36795496940613,0.07715853961926063
Bail,XGBoost,delete,tlps,1236,DiRARTE-X,0.1,1.0,0.9951456310679612,3.2800754592770245,0.5046280695547568,2.3300970873786406,95.36795496940613,0.07715853961926063
Bail,XGBoost,delete,tlps,1205,Baseline,0.0,1.0,0.5643153526970954,0.8587078915186461,0.4922966112939983,1.328630705394191,67.95811104774475,0.05639677265373008
Bail,XGBoost,delete,tlps,1205,RobX,0.5,0.9493775933609958,0.8008298755186722,22.723508214189813,0.4962034039368189,5.2272727272727275,320.4781551361084,0.2659569752166875
Bail,XGBoost,delete,tlps,1205,RobX,0.55,0.9443983402489626,0.8497925311203319,29.557294834157155,0.5009932916576807,5.602811950790861,320.4781551361084,0.2659569752166875
Bail,XGBoost,delete,tlps,1205,RobX,0.6,0.9311203319502075,0.870539419087137,35.68939750150224,0.5072851303635515,5.863636363636364,320.4781551361084,0.2659569752166875
Bail,XGBoost,delete,tlps,1205,RobX,0.65,0.9128630705394191,0.8838174273858921,39.894857115396526,0.5119371283814077,6.055454545454545,320.4781551361084,0.2659569752166875
Bail,XGBoost,delete,tlps,1205,RobX,0.7,0.9062240663900415,0.8937759336099586,44.01496454365232,0.5115485244640956,6.284798534798535,320.4781551361084,0.2659569752166875
Bail,XGBoost,delete,tlps,1205,BetaRobust,0.7,1.0,0.7809128630705394,1.234932473719212,0.4932110547360301,1.4771784232365146,152.31795501708984,0.12640494192289614
Bail,XGBoost,delete,tlps,1205,BetaRobust,0.75,1.0,0.787551867219917,1.2671505811839892,0.49299281967992215,1.4937759336099585,152.31795501708984,0.12640494192289614
Bail,XGBoost,delete,tlps,1205,BetaRobust,0.8,1.0,0.7933609958506224,1.2870563840109281,0.4928896760378597,1.4921161825726141,152.31795501708984,0.12640494192289614
Bail,XGBoost,delete,tlps,1205,BetaRobust,0.85,1.0,0.8,1.3123170367168684,0.4928658887621587,1.5020746887966805,152.31795501708984,0.12640494192289614
Bail,XGBoost,delete,tlps,1205,BetaRobust,0.9,1.0,0.808298755186722,1.348472639693677,0.49286031463066193,1.5195020746887966,152.31795501708984,0.12640494192289614
Bail,XGBoost,delete,tlps,1205,DiRARTE-W,1.5,1.0,0.8954356846473029,1.682963878033985,0.5025709798174106,1.7236514522821578,73.25702595710754,0.06079421241253738
Bail,XGBoost,delete,tlps,1205,DiRARTE-W,2.0,1.0,0.9377593360995851,1.988949211017386,0.5042909231847943,1.8348547717842323,73.25702595710754,0.06079421241253738
Bail,XGBoost,delete,tlps,1205,DiRARTE-W,2.5,1.0,0.9692946058091286,2.3165206158556115,0.5068781925735089,1.9593360995850624,73.25702595710754,0.06079421241253738
Bail,XGBoost,delete,tlps,1205,DiRARTE-W,3.0,1.0,0.9867219917012449,2.6847218882973847,0.5092217819263756,2.057261410788382,73.25702595710754,0.06079421241253738
Bail,XGBoost,delete,tlps,1205,DiRARTE-W,3.5,1.0,0.9867219917012449,3.0649654171315355,0.5117515387345435,2.186721991701245,73.25702595710754,0.06079421241253738
Bail,XGBoost,delete,tlps,1205,DiRARTE-X,0.02,1.0,0.8904564315352697,1.6704441016588523,0.501945617937011,1.6813278008298758,93.67307734489441,0.07773699364721527
Bail,XGBoost,delete,tlps,1205,DiRARTE-X,0.04,1.0,0.9452282157676348,2.065025086035037,0.5032814617753919,1.8531120331950208,93.67307734489441,0.07773699364721527
Bail,XGBoost,delete,tlps,1205,DiRARTE-X,0.06,1.0,0.9767634854771784,2.479229894230565,0.504814195024923,1.9883817427385893,93.67307734489441,0.07773699364721527
Bail,XGBoost,delete,tlps,1205,DiRARTE-X,0.08,1.0,0.9858921161825727,2.850472371464251,0.5061663183351532,2.1195020746887967,93.67307734489441,0.07773699364721527
Bail,XGBoost,delete,tlps,1205,DiRARTE-X,0.1,1.0,0.991701244813278,3.225424962518591,0.5082279611355418,2.2605809128630705,93.67307734489441,0.07773699364721527
Bail,XGBoost,delete,tlps,1220,Baseline,0.0,1.0,0.5647540983606557,0.8935954297731024,0.49503978650835173,1.3418032786885246,73.98689603805542,0.06064499675250444
Bail,XGBoost,delete,tlps,1220,RobX,0.5,0.9754098360655737,0.8139344262295082,20.606969266519123,0.4929099622924697,5.052100840336134,329.62840485572815,0.27018721709485916
Bail,XGBoost,delete,tlps,1220,RobX,0.55,0.9524590163934427,0.828688524590164,24.845426279375793,0.4947710519674483,5.351979345955249,329.62840485572815,0.27018721709485916
Bail,XGBoost,delete,tlps,1220,RobX,0.6,0.9270491803278689,0.851639344262295,29.32204522448903,0.500524560384837,5.6648983200707335,329.62840485572815,0.27018721709485916
Bail,XGBoost,delete,tlps,1220,RobX,0.65,0.9377049180327869,0.8713114754098361,37.04579826771257,0.5051819577353363,6.000874125874127,329.62840485572815,0.27018721709485916
Bail,XGBoost,delete,tlps,1220,RobX,0.7,0.9147540983606557,0.8827868852459017,43.66917744318079,0.5067295316094483,6.329749103942652,329.62840485572815,0.27018721709485916
Bail,XGBoost,delete,tlps,1220,BetaRobust,0.7,1.0,0.8180327868852459,1.305961817188263,0.49168166659414264,1.4770491803278687,169.4817123413086,0.1389194363453349
Bail,XGBoost,delete,tlps,1220,BetaRobust,0.75,1.0,0.8319672131147541,1.3456310066800472,0.4920923331629716,1.490983606557377,169.4817123413086,0.1389194363453349
Bail,XGBoost,delete,tlps,1220,BetaRobust,0.8,1.0,0.8319672131147541,1.3650494284851884,0.49221443832847395,1.505737704918033,169.4817123413086,0.1389194363453349
Bail,XGBoost,delete,tlps,1220,BetaRobust,0.85,1.0,0.8475409836065574,1.3931717986234426,0.49223187416966824,1.5163934426229508,169.4817123413086,0.1389194363453349
Bail,XGBoost,delete,tlps,1220,BetaRobust,0.9,1.0,0.860655737704918,1.4305204420015039,0.49230932250646137,1.5213114754098358,169.4817123413086,0.1389194363453349
Bail,XGBoost,delete,tlps,1220,DiRARTE-W,1.5,1.0,0.8942622950819672,1.6591225889837327,0.49353752426224184,1.7622950819672132,75.30998110771179,0.061729492711239176
Bail,XGBoost,delete,tlps,1220,DiRARTE-W,2.0,1.0,0.9385245901639344,1.9881811404553311,0.4946364925278744,1.8467213114754097,75.30998110771179,0.061729492711239176
Bail,XGBoost,delete,tlps,1220,DiRARTE-W,2.5,1.0,0.9540983606557377,2.3298218154286436,0.4958319089288775,2.0057377049180327,75.30998110771179,0.061729492711239176
Bail,XGBoost,delete,tlps,1220,DiRARTE-W,3.0,1.0,0.9672131147540983,2.683111348468776,0.49748406721873367,2.1352459016393444,75.30998110771179,0.061729492711239176
Bail,XGBoost,delete,tlps,1220,DiRARTE-W,3.5,1.0,0.9877049180327869,3.1104261309696564,0.49983972903543766,2.2631147540983605,75.30998110771179,0.061729492711239176
Bail,XGBoost,delete,tlps,1220,DiRARTE-X,0.02,1.0,0.8827868852459017,1.6491513201343189,0.4966355155690163,1.6934426229508197,98.02283596992493,0.0803465868605942
Bail,XGBoost,delete,tlps,1220,DiRARTE-X,0.04,1.0,0.9467213114754098,2.102615276629014,0.49823773808986727,1.8745901639344265,98.02283596992493,0.0803465868605942
Bail,XGBoost,delete,tlps,1220,DiRARTE-X,0.06,1.0,0.9713114754098361,2.484951461823275,0.49990066937652833,2.0385245901639344,98.02283596992493,0.0803465868605942
Bail,XGBoost,delete,tlps,1220,DiRARTE-X,0.08,1.0,0.9901639344262295,2.883708612480921,0.5014561369320205,2.177049180327869,98.02283596992493,0.0803465868605942
Bail,XGBoost,delete,tlps,1220,DiRARTE-X,0.1,1.0,0.9942622950819672,3.292155246922251,0.5037624509902813,2.3311475409836064,98.02283596992493,0.0803465868605942
FICO,XGBoost,label,tlps,965,Baseline,0.0,1.0,0.18963730569948187,1.0316400327594228,0.45584648595530763,1.7088082901554402,60.082683086395264,0.06226184775792255
FICO,XGBoost,label,tlps,965,RobX,0.5,1.0,0.37409326424870465,7.102131419304345,0.4488364674077198,15.02383419689119,336.4021019935608,0.34860321450109927
FICO,XGBoost,label,tlps,965,RobX,0.55,1.0,0.43730569948186526,7.795083884430201,0.4467247075817338,15.070466321243524,336.4021019935608,0.34860321450109927
FICO,XGBoost,label,tlps,965,RobX,0.6,1.0,0.5067357512953368,8.946868881570603,0.4452537650538022,15.184455958549224,336.4021019935608,0.34860321450109927
FICO,XGBoost,label,tlps,965,RobX,0.65,1.0,0.5595854922279793,10.035966143673887,0.4432919312815966,15.249740932642487,336.4021019935608,0.34860321450109927
FICO,XGBoost,label,tlps,965,RobX,0.7,1.0,0.6373056994818653,11.001972534840359,0.44241974296893755,15.296373056994819,336.4021019935608,0.34860321450109927
FICO,XGBoost,label,tlps,965,BetaRobust,0.7,1.0,0.2632124352331606,1.9916103224745212,0.45108801827258954,2.2093264248704667,151.12323093414307,0.156604384387713
FICO,XGBoost,label,tlps,965,BetaRobust,0.75,1.0,0.27461139896373055,2.0957145616584167,0.45126206276232195,2.250777202072539,151.12323093414307,0.156604384387713
FICO,XGBoost,label,tlps,965,BetaRobust,0.8,1.0,0.28082901554404144,2.164194326878874,0.45128229751899396,2.2870466321243526,151.12323093414307,0.156604384387713
FICO,XGBoost,label,tlps,965,BetaRobust,0.85,1.0,0.28704663212435233,2.218938049646463,0.4515560546811113,2.301554404145078,151.12323093414307,0.156604384387713
FICO,XGBoost,label,tlps,965,BetaRobust,0.9,1.0,0.30362694300518134,2.331671314623562,0.4511844715277536,2.378238341968912,151.12323093414307,0.156604384387713
FICO,XGBoost,label,tlps,965,DiRARTE-W,1.5,1.0,0.3295336787564767,2.7188011873666547,0.457248668631041,2.6901554404145074,64.38882374763489,0.06672416968666828
FICO,XGBoost,label,tlps,965,DiRARTE-W,2.0,1.0,0.3844559585492228,3.6551673533924958,0.4584267523780994,3.05181347150259,64.38882374763489,0.06672416968666828
FICO,XGBoost,label,tlps,965,DiRARTE-W,2.5,1.0,0.45595854922279794,4.955759724676527,0.46059257957530314,3.4538860103626945,64.38882374763489,0.06672416968666828
FICO,XGBoost,label,tlps,965,DiRARTE-W,3.0,0.9906735751295337,0.5264248704663212,6.6063965615103495,0.463089213057886,3.7552301255230116,64.38882374763489,0.06672416968666828
FICO,XGBoost,label,tlps,965,DiRARTE-W,3.5,0.9481865284974094,0.5647668393782384,8.231669363854216,0.4662933829734173,4.002185792349726,64.38882374763489,0.06672416968666828
FICO,XGBoost,label,tlps,965,DiRARTE-X,0.02,1.0,0.31088082901554404,2.5739165566765156,0.4510090588674557,2.5792746113989637,85.70134711265564,0.08880968612710428
FICO,XGBoost,label,tlps,965,DiRARTE-X,0.04,1.0,0.39481865284974094,3.734449997814456,0.4511287637800997,3.0590673575129532,85.70134711265564,0.08880968612710428
FICO,XGBoost,label,tlps,965,DiRARTE-X,0.06,0.9968911917098445,0.48186528497409326,5.0750450754621905,0.45100926826598275,3.458419958419959,85.70134711265564,0.08880968612710428
FICO,XGBoost,label,tlps,965,DiRARTE-X,0.08,0.9803108808290155,0.5295336787564767,6.156546635832267,0.4514014349944611,3.7145877378435515,85.70134711265564,0.08880968612710428
FICO,XGBoost,label,tlps,965,DiRARTE-X,0.1,0.9492227979274611,0.5865284974093264,7.26593444575946,0.4514976342293886,3.9759825327510914,85.70134711265564,0.08880968612710428
FICO,XGBoost,label,tlps,938,Baseline,0.0,1.0,0.17484008528784648,1.2596775926510333,0.45874836474776165,1.7302771855010661,59.59636092185974,0.06353556601477585
FICO,XGBoost,label,tlps,938,RobX,0.5,1.0,0.43070362473347545,6.955150355876464,0.4342160658965478,15.135394456289978,328.06976103782654,0.34975454268425005
FICO,XGBoost,label,tlps,938,RobX,0.55,1.0,0.5170575692963753,7.758908059279601,0.4337634064084139,15.167377398720683,328.06976103782654,0.34975454268425005
FICO,XGBoost,label,tlps,938,RobX,0.6,1.0,0.591684434968017,9.003918659455401,0.4318819981885599,15.263326226012794,328.06976103782654,0.34975454268425005
FICO,XGBoost,label,tlps,938,RobX,0.65,1.0,0.6353944562899787,10.064413729309962,0.43084748479201224,15.333688699360344,328.06976103782654,0.34975454268425005
FICO,XGBoost,label,tlps,938,RobX,0.7,0.997867803837953,0.6769722814498934,11.303441951480702,0.4290769219181405,15.368589743589743,328.06976103782654,0.34975454268425005
FICO,XGBoost,label,tlps,938,BetaRobust,0.7,1.0,0.27078891257995735,2.1319543240330883,0.44877771051716137,2.1886993603411513,144.64745497703552,0.15420837417594405
FICO,XGBoost,label,tlps,938,BetaRobust,0.75,1.0,0.2835820895522388,2.2075881390939136,0.448723277409735,2.229211087420042,144.64745497703552,0.15420837417594405
FICO,XGBoost,label,tlps,938,BetaRobust,0.8,1.0,0.29637526652452023,2.247881507923771,0.4486362883997112,2.2547974413646052,144.64745497703552,0.15420837417594405
FICO,XGBoost,label,tlps,938,BetaRobust,0.85,1.0,0.302771855010661,2.300949396414904,0.44840232052863915,2.281449893390192,144.64745497703552,0.15420837417594405
FICO,XGBoost,label,tlps,938,BetaRobust,0.9,1.0,0.31236673773987206,2.3803836906270592,0.44858167001663224,2.3038379530916844,144.64745497703552,0.15420837417594405
FICO,XGBoost,label,tlps,938,DiRARTE-W,1.5,1.0,0.36140724946695096,2.9219673417851464,0.4426968257711358,2.647121535181237,62.09766602516174,0.06620220258546028
FICO,XGBoost,label,tlps,938,DiRARTE-W,2.0,1.0,0.43070362473347545,3.752214791281804,0.4425647957636239,3.053304904051173,62.09766602516174,0.06620220258546028
FICO,XGBoost,label,tlps,938,DiRARTE-W,2.5,1.0,0.5245202558635395,4.836197021779458,0.44430818739246564,3.4456289978678045,62.09766602516174,0.06620220258546028
FICO,XGBoost,label,tlps,938,DiRARTE-W,3.0,0.9968017057569296,0.6300639658848614,6.128871025281319,0.44605420451348304,3.8128342245989306,62.09766602516174,0.06620220258546028
FICO,XGBoost,label,tlps,938,DiRARTE-W,3.5,0.9818763326226013,0.6961620469083155,7.9525615381602055,0.44886962263623825,4.1856677524429955,62.09766602516174,0.06620220258546028
FICO,XGBoost,label,tlps,938,DiRARTE-X,0.02,1.0,0.3358208955223881,2.7919153816795017,0.4575675120208183,2.570362473347548,82.85486102104187,0.08833140833799773
FICO,XGBoost,label,tlps,938,DiRARTE-X,0.04,1.0,0.43283582089552236,3.8821667180897474,0.4576221355812468,3.0660980810234544,82.85486102104187,0.08833140833799773
FICO,XGBoost,label,tlps,938,DiRARTE-X,0.06,0.9989339019189766,0.5085287846481876,4.843713941788947,0.45875005282782205,3.470651013874066,82.85486102104187,0.08833140833799773
FICO,XGBoost,label,tlps,938,DiRARTE-X,0.08,0.9914712153518124,0.5831556503198294,5.96914452797793,0.4596519872254961,3.840860215053764,82.85486102104187,0.08833140833799773
FICO,XGBoost,label,tlps,938,DiRARTE-X,0.1,0.9754797441364605,0.6428571428571429,7.254852314349916,0.4607095724877541,4.1224043715847,82.85486102104187,0.08833140833799773
FICO,XGBoost,label,tlps,946,Baseline,0.0,1.0,0.21141649048625794,1.2685875273890206,0.45107159579454226,1.806553911205074,65.05490684509277,0.06876840047049976
FICO,XGBoost,label,tlps,946,RobX,0.5,1.0,0.39112050739957716,7.245100638106064,0.44263321702898567,15.17019027484144,333.5964698791504,0.35263897450227316
